comment,rating,Вопрос решен,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки,Проблемы,speed,quality,staff,execution,solved
спасибо за оперативное реагирование,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"спасибо,что стараетесь исправить быстро но увы",5,1.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
"устранено, спасибо!",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"благодарю, что наконец то устранили проблему.",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False
пришли очень быстро!,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
спасибо! ответ был предоставлен оперативно,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"работа выполнена быстро, проблема решена",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,True
общий корридор на площадке 3 этажа не убран.есть камера видеонаблюдения,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
спасибо за исправление,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"быстро оформили заявку, быстро пришли сантехники",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
"огромное спасибо , мастеру за профессионализм",5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
быстро выполнили заявку,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,True,False
"очень быстро, очень приятные люди.",5,1.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,False
все отлично,5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False
отреагировали быстро и устранили неисправность,5,1.0,1.0,0.0,1.0,0.0,0.0,True,False,False,True,False
"фасад очистили, а виновника искать не стали",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False
"очень благодарна, компетентному сотруднику и грамотному разъяснению моего вопроса!",5,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,False
все исправили. спасибо,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False
"спасибо, все четко и быстро!!!",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
отзывчивые девочки!решили проблему быстро!очень довольна!,5,1.0,0.0,1.0,1.0,0.0,0.0,True,False,False,True,True
"огромное спасибо, за молниеносное решение проблемы.",5,1.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False
"пломбы сорваны, шкафы на распашку, в прошлый раз шланги украли",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False
"ольга, когда парковку достроят?",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
девочки просто молодцы!!!,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False
очень оперативно. спасибо!,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"живу тут не долго но пока что вы лучшая ук, спасибо за быстрое регирование на проблемы, хорошего дня",5,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,False
"ребята молодцы, спасибо огромное , все устранили",5,1.0,0.0,1.0,1.0,0.0,0.0,False,False,True,True,False
"проблема повторяется очень часто. вопрос не решается, не устраняется причина остановки лифтов практически каждый день. ездить в лифте небезопасно",5,0.0,0.0,0.0,0.0,0.0,1.0,True,False,True,False,False
"спасибо, что устранили течь! было бы ещё приятней, если бы не пришлось ругаться особенно с сантехником и ждать сутки пока отключат воду и начнут что-то предпринимать.",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False
"выяснили причину , пришел отличный мастер , сделал все за 2 минуты",5,1.0,0.0,1.0,1.0,0.0,0.0,True,False,True,False,False
много времени прошло с момента обращения,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
отличный мастер на 10 с плюсом,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
"супруга с ребенком к соседям зашли,так как света не было. спасибо",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False
спасибо. оперативно,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
все починили,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False
все ясно,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
все понятно,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
"пришел очень хороший мужчина , все объяснил как нужно сделать .",5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False
"перевели окна на зимний режим. дуть стало немного меньше, но не перестало. составили акт, сказали, что передадут застройщику",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False
да выполнена. благодарю за оперативность,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
"здравствуйте, была услышана специалистом, проблема решена в теч. 1-ой минуты, срасибо",5,1.0,0.0,1.0,1.0,0.0,0.0,True,False,True,False,True
"очень профессиональный компетентный сотрудник! вежливый и грамотный, помог решить все вопросы по заявке!",5,1.0,0.0,1.0,1.0,0.0,0.0,False,False,True,False,False
"в квартире никто не проживает, счётчик электроэнергии в квартире отключён, сам нахожусь в другом регионе, возможности разобраться с утречком электроэнергии нет! просьба подробнее помочь разобраться в решении проблемы!",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
со мной никто не связался и никто не снял показания,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
все быстро исправили,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,True,False
никто не приходил,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
спасибо большое специалистам.,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
"отличный мастер, благодарю за выполненную работу!",5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
"очень хороший мастер, знает свое дело",5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
"отлично, быстро",5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,False,False,False
"отличный мастер,приехал быстро",5,1.0,0.0,1.0,1.0,0.0,0.0,True,False,True,False,False
"все супер ,спасибо -",5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False
быстро всё починили.спасибо.,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,True,False
"благодарю за оперативное выполнение заявки. я приятно удивлён. с момента подачи заявки, до выхода мастера прошло менее 40 минут точка так держать спасибо",5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,True,False,False
"спасибо, все быстро и качественно",5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,True,False,False
"мастер пришел,установил доводчик,был доброжелателен. спасибо !!!",5,1.0,0.0,1.0,1.0,0.0,0.0,False,False,True,False,False
"спасибо, что устранили течь! было бы ещё приятней, если бы не пришлось ругаться особенно с сантехником и ждать сутки пока отключат воду и начнут что-то предпринимать.",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,True,False
оперативное решение вопроса.,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
"выполнил работу на совесть, надеюсь, проблем дальше не возникнет.",5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False
мастер очень быстро пришел и включил электричество,5,1.0,0.0,1.0,0.0,0.0,0.0,True,False,True,False,False
"все отлично, татьяне большое спасибо, оперативно помогла решить проблему",5,1.0,0.0,1.0,1.0,0.0,0.0,True,True,True,False,False
проблема пока не решена. рано оценивать,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
сергей самый адекватный сантехник нашего жк! спасибо!,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
спасибо! очень быстро!,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
жду справку об отсутствии задолженности. показания счётчиков передала,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
всё замечательно,5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False
отлично и быстро,5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,False,False,False
